experiment_name,method,target_layers,rank,fine_tuning_enabled,fine_tuning_time_s,total_parameters,compression_ratio,compression_time_s,model_memory_mb,peak_inference_memory_mb,test_eval_time_s,macs_g,latency_ms,throughput_fps,accuracy,precision,recall,f1_score
Baseline,None,None,None,False,0.0,9802596,1.0,0.0,37.415,128.5977,1.5726,0.1539,2.2665,14222.04,70.8,70.9997,70.8,70.7966
Tucker rank 0104 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,104,True,18.642,1443325,6.7917,8.2886,5.5271,107.2495,1.4704,0.0528,2.3346,20314.04,61.69,63.698,61.69,61.84
Tucker rank 0114 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,114,False,0.0,1635925,5.9921,8.9035,6.2616,107.582,1.5443,0.0589,2.329,14744.95,44.65,62.4064,44.65,46.7295
Tucker rank 0114 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,114,True,18.731,1635925,5.9921,8.9035,6.2618,113.8252,1.5127,0.0589,2.3442,19467.13,63.54,64.6588,63.54,63.4885
Tucker rank 0128 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,128,False,0.0,1923709,5.0957,8.4678,7.3594,114.46,1.5496,0.0679,2.2838,15176.22,53.53,64.6566,53.53,55.3236
Tucker rank 0128 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,128,True,18.9323,1923709,5.0957,8.4678,7.3596,121.8003,1.5051,0.0679,2.2919,18632.82,63.2,64.8646,63.2,63.3566
Tucker rank 0147 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,147,False,0.0,2307186,4.2487,9.0172,8.8223,115.9243,1.5686,0.0758,2.3325,15343.76,58.87,65.9135,58.87,60.339
Tucker rank 0147 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,147,True,11.7656,2307186,4.2487,9.0172,8.8225,124.729,1.5055,0.0758,2.3329,17642.7,59.47,62.4646,59.47,59.6836
Tucker rank 0167 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,167,False,0.0,2745946,3.5698,9.8226,10.496,117.5967,1.5128,0.0849,2.3537,15014.65,63.14,67.8941,63.14,64.2093
Tucker rank 0167 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,167,True,21.0708,2745946,3.5698,9.8226,10.4962,128.0737,1.503,0.0849,2.3491,17287.96,65.62,66.6787,65.62,65.6494
Tucker rank 0188 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,188,False,0.0,3245389,3.0205,10.3453,12.4012,119.5039,1.564,0.0953,2.4261,15382.86,65.75,68.7926,65.75,66.4839
Tucker rank 0188 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,188,True,8.5056,3245389,3.0205,10.3453,12.4014,132.3979,1.5876,0.0953,2.3452,16744.41,61.26,63.6602,61.26,61.2542
Tucker rank 0213 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,213,False,0.0,3891714,2.5188,11.2069,14.8668,121.9697,1.5655,0.1087,2.5633,13683.62,67.56,69.6892,67.56,68.0875
Tucker rank 0213 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,213,True,23.8176,3891714,2.5188,11.2069,14.867,138.2617,1.6218,0.1087,2.3186,14144.27,65.14,66.4705,65.14,65.2706
Tucker rank 0239 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,239,False,0.0,4623562,2.1201,11.7287,17.6586,125.7783,1.5673,0.1239,2.6418,13137.88,68.65,70.0742,68.65,69.009
Tucker rank 0239 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,239,True,9.794,4623562,2.1201,11.7287,17.6587,144.9463,1.5824,0.1239,2.426,13647.67,60.02,63.9205,60.02,60.4101
Tucker rank 0259 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,259,False,0.0,5200496,1.8849,12.7677,19.8594,127.2559,1.6292,0.1351,2.7817,12660.79,68.84,70.2377,68.84,69.2128
Tucker rank 0259 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,259,True,10.3036,5200496,1.8849,12.7677,19.8596,147.5,1.5821,0.1351,2.3807,12708.9,60.3,64.2461,60.3,60.5464
Tucker rank 0302 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,302,False,0.0,6193065,1.5828,13.3239,23.6457,131.9609,1.5842,0.1434,2.7656,11864.84,69.8,70.5896,69.8,69.9785
Tucker rank 0302 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,302,True,27.9937,6193065,1.5828,13.3239,23.6459,156.6948,1.6915,0.1434,2.3013,12266.18,66.02,66.7689,66.02,66.0987
Tucker rank 0349 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,349,False,0.0,7392176,1.3261,13.7523,28.22,136.3218,1.6075,0.1534,3.1355,11211.21,70.34,70.9838,70.34,70.4838
Tucker rank 0349 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,349,True,16.0938,7392176,1.3261,13.7523,28.2202,164.7739,1.607,0.1534,2.3222,11232.79,59.06,63.6703,59.06,59.248
Tucker rank 0400 [compressed],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,400,False,0.0,8828285,1.1104,15.2,33.6983,142.6719,1.6647,0.1653,3.2091,10504.96,70.61,71.0556,70.61,70.6914
Tucker rank 0400 [fine_tuned],Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,400,True,14.482,8828285,1.1104,15.2,33.6985,177.0874,1.6131,0.1653,2.3509,9764.55,60.8,63.6839,60.8,60.9962
TT rank 0002 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,2,False,0.0,29320,334.3314,1.9736,0.1329,99.2617,1.6207,0.0006,5.5614,11208.2,1.0,0.01,1.0,0.0198
TT rank 0002 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,2,True,8.8875,29320,334.3314,1.9736,0.1334,99.3823,1.7015,0.0006,4.87,11367.53,1.0,0.01,1.0,0.0198
TT rank 0004 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,4,False,0.0,67276,145.7072,1.9399,0.2777,99.4058,1.6809,0.0006,5.6225,11267.48,1.0,0.01,1.0,0.0198
TT rank 0004 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,4,True,22.6294,67276,145.7072,1.9399,0.2782,99.6704,1.6998,0.0006,4.9498,11460.09,3.81,0.8216,3.81,0.9654
TT rank 0007 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,7,False,0.0,157747,62.1413,1.9469,0.6228,99.7505,1.6158,0.0006,5.6152,11283.2,1.0,0.01,1.0,0.0198
TT rank 0007 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,7,True,23.8964,157747,62.1413,1.9469,0.6233,100.3599,1.6546,0.0006,5.0883,10879.91,10.34,8.7532,10.34,6.8141
TT rank 0009 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,9,False,0.0,240491,40.7608,1.9652,0.9385,100.0654,1.6268,0.0006,5.9106,10820.44,1.0,0.01,1.0,0.0198
TT rank 0009 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,9,True,23.5444,240491,40.7608,1.9652,0.939,100.9897,1.6898,0.0006,5.2239,11012.12,13.39,12.9246,13.39,10.2893
TT rank 0011 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,11,False,0.0,291689,33.6063,2.0051,1.1338,100.2607,1.7102,0.0006,5.7121,11044.44,1.0,0.01,1.0,0.0198
TT rank 0011 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,11,True,23.8333,291689,33.6063,2.0051,1.1343,101.3804,1.6534,0.0006,5.2299,10689.77,12.76,11.4899,12.76,9.6345
TT rank 0014 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,14,False,0.0,368486,26.6024,1.9449,1.4267,100.5527,1.7063,0.0006,5.6819,10636.89,1.0,0.01,1.0,0.0198
TT rank 0014 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,14,True,23.9068,368486,26.6024,1.9449,1.4272,101.9644,1.7404,0.0006,5.195,10951.38,22.14,21.1402,22.14,18.3191
TT rank 0016 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,16,False,0.0,419684,23.3571,2.0379,1.622,100.7485,1.6962,0.0006,5.6848,11003.88,1.0,0.01,1.0,0.0198
TT rank 0016 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,16,True,23.8336,419684,23.3571,2.0379,1.6225,102.356,1.7888,0.0006,5.252,10996.95,21.79,23.4376,21.79,18.6172
TT rank 0018 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,18,False,0.0,470882,20.8175,2.0772,1.8173,100.9438,1.7482,0.0006,5.98,10666.34,1.0,0.01,1.0,0.0198
TT rank 0018 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,18,True,23.9743,470882,20.8175,2.0772,1.8178,102.7466,1.725,0.0006,5.1648,10770.9,27.21,30.9032,27.21,25.2413
TT rank 0021 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,21,False,0.0,547679,17.8984,2.0012,2.1103,101.2373,1.7079,0.0006,5.7862,10941.44,1.0,0.01,1.0,0.0198
TT rank 0021 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,21,True,23.9413,547679,17.8984,2.0012,2.1108,103.3335,1.7302,0.0006,5.4224,10659.55,31.95,35.4545,31.95,30.7451
TT rank 0025 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,25,False,0.0,650075,15.0792,1.99,2.5009,101.6279,1.7444,0.0006,5.8592,10584.53,1.0,0.01,1.0,0.0198
TT rank 0025 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,25,True,24.0076,650075,15.0792,1.99,2.5014,104.1147,1.7181,0.0006,5.1823,10956.87,39.09,41.779,39.09,37.3851
TT rank 0028 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,28,False,0.0,726781,13.4877,2.0146,2.7935,101.9199,1.6383,0.0006,5.9735,10929.93,1.0,0.01,1.0,0.0198
TT rank 0028 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,28,True,23.8872,726781,13.4877,2.0146,2.794,104.6987,1.7106,0.0006,5.3848,10833.09,38.37,42.2985,38.37,36.6374
TT rank 0031 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,31,False,0.0,803305,12.2028,1.9701,3.0854,102.2124,1.7137,0.0006,5.8162,10732.93,0.93,0.0245,0.93,0.0438
TT rank 0031 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,31,True,24.0024,803305,12.2028,1.9701,3.0859,105.2837,1.63,0.0006,5.2334,10739.05,40.22,42.8822,40.22,38.0738
TT rank 0038 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,38,False,0.0,981861,9.9837,1.9458,3.7666,102.8931,1.7425,0.0006,5.7192,11035.17,1.03,0.0348,1.03,0.0472
TT rank 0038 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,38,True,23.9408,981861,9.9837,1.9458,3.7671,106.645,1.6117,0.0006,5.2476,10699.1,38.82,45.7508,38.82,38.4079
TT rank 0042 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,42,False,0.0,1083893,9.0439,1.9431,4.1558,103.2822,1.712,0.0006,6.0344,10829.9,1.2,0.9763,1.2,0.202
TT rank 0042 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,42,True,24.054,1083893,9.0439,1.9431,4.1563,107.4233,1.6638,0.0006,5.2748,10930.57,42.5,44.8137,42.5,40.9844
TT rank 0048 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,48,False,0.0,1236941,7.9249,1.9113,4.7396,103.8662,1.6348,0.0006,5.7383,10870.16,1.37,1.9383,1.37,0.4977
TT rank 0048 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,48,True,23.9769,1236941,7.9249,1.9113,4.7401,108.5913,1.6374,0.0006,5.3041,10703.05,42.06,47.0856,42.06,40.857
TT rank 0057 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,57,False,0.0,1466513,6.6843,1.9904,5.6154,104.7422,1.6545,0.0006,5.9677,10832.29,5.18,15.8196,5.18,3.2614
TT rank 0057 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,57,True,24.1701,1466513,6.6843,1.9904,5.6159,111.0894,1.6654,0.0006,5.2927,10797.87,43.6,47.5951,43.6,42.2187
TT rank 0064 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,64,False,0.0,1645069,5.9588,1.9464,6.2965,106.4229,1.6699,0.0006,6.0162,10635.62,8.89,35.8318,8.89,7.2844
TT rank 0064 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,64,True,24.0269,1645069,5.9588,1.9464,6.297,112.7046,1.6898,0.0006,5.3289,10648.77,44.71,48.5638,44.71,43.1494
TT rank 0072 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,72,False,0.0,1849133,5.3012,1.9464,7.075,106.7798,1.6848,0.0006,5.7831,10594.67,16.69,52.767,16.69,16.8441
TT rank 0072 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,72,True,24.6059,1849133,5.3012,1.9464,7.0755,114.5591,1.6666,0.0006,5.4279,10755.63,44.6,50.8581,44.6,43.994
TT rank 0086 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,86,False,0.0,2206245,4.4431,1.9424,8.4372,107.564,1.7236,0.0006,6.105,10635.23,33.92,60.2291,33.92,36.0236
TT rank 0086 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,86,True,24.7661,2206245,4.4431,1.9424,8.4377,116.2251,1.6819,0.0006,5.4173,10560.79,48.5,52.3611,48.5,47.8173
TT rank 0096 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,96,False,0.0,2461325,3.9826,1.9425,9.4103,109.3491,1.6216,0.0006,6.1308,10431.13,42.62,62.3495,42.62,44.8283
TT rank 0096 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,96,True,24.8687,2461325,3.9826,1.9425,9.4108,118.7446,1.6982,0.0006,5.4839,10745.73,49.9,54.2481,49.9,48.6985
TT rank 0108 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,108,False,0.0,2762525,3.5484,1.9788,10.5593,109.8657,1.6779,0.0006,6.542,10506.54,52.15,64.1524,52.15,53.9529
TT rank 0108 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,108,True,24.9879,2762525,3.5484,1.9788,10.5598,120.8091,1.6487,0.0006,5.5314,10317.26,53.15,56.8987,53.15,52.2667
TT rank 0129 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,129,False,0.0,3284637,2.9844,1.9758,12.551,111.6777,1.6836,0.0006,6.3506,10548.6,60.19,66.7519,60.19,61.4856
TT rank 0129 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,129,True,25.5811,3284637,2.9844,1.9758,12.5515,125.9468,1.6545,0.0006,5.6049,10369.79,51.63,55.9638,51.63,51.0916
TT rank 0146 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,146,False,0.0,3695901,2.6523,1.9313,14.1198,114.856,1.656,0.0006,6.1946,10403.87,63.61,68.0185,63.61,64.6195
TT rank 0146 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,146,True,25.6789,3695901,2.6523,1.9313,14.1203,129.1118,1.6698,0.0006,5.7572,10284.32,53.4,57.532,53.4,52.8723
TT rank 0164 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,164,False,0.0,4131357,2.3727,1.9603,15.7809,115.2515,1.6864,0.0006,6.4302,10264.56,66.01,69.1306,66.01,66.7544
TT rank 0164 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,164,True,25.8945,4131357,2.3727,1.9603,15.7815,132.811,1.6752,0.0006,5.8403,10065.3,52.29,57.1857,52.29,51.9443
TT rank 0185 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,185,False,0.0,4639389,2.1129,1.9896,17.7189,116.8457,1.7079,0.0006,6.3648,10343.16,67.77,70.0118,67.77,68.3396
TT rank 0185 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,185,True,25.9834,4639389,2.1129,1.9896,17.7194,136.6694,1.6459,0.0006,5.9218,10088.19,54.74,58.685,54.74,54.4663
TT rank 0221 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,221,False,0.0,5510301,1.779,1.9498,21.0412,120.6582,1.6652,0.0006,6.6141,9859.88,68.95,70.4548,68.95,69.3272
TT rank 0221 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,221,True,26.7481,5510301,1.779,1.9498,21.0417,142.5884,1.7579,0.0006,6.1544,9990.1,51.49,56.6152,51.49,50.9737
TT rank 0249 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,249,False,0.0,6187677,1.5842,1.9648,23.6252,123.2788,1.7126,0.0006,6.5637,9671.78,69.36,70.5355,69.36,69.6745
TT rank 0249 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,249,True,27.081,6187677,1.5842,1.9648,23.6257,147.2588,1.7346,0.0006,6.3319,9828.15,53.41,58.2151,53.41,53.3598
TT rank 0285 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,285,False,0.0,6943517,1.4118,2.0033,26.5085,125.9907,1.6622,0.0006,7.0107,9650.27,70.08,70.9068,70.08,70.289
TT rank 0285 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,285,True,27.7413,6943517,1.4118,2.0033,26.509,153.4653,1.7211,0.0006,6.54,9591.24,53.48,56.4683,53.48,52.7599
TT rank 0350 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,350,False,0.0,8258077,1.187,1.99,31.5231,131.6499,1.7178,0.0006,7.4026,9165.09,70.24,70.7104,70.24,70.3242
TT rank 0350 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,350,True,28.8161,8258077,1.187,1.99,31.5236,163.9731,1.7791,0.0006,6.7811,9559.76,50.93,54.6285,50.93,49.7874
TT rank 0400 [compressed],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,400,False,0.0,9269277,1.0575,2.0041,35.3806,135.4917,1.6579,0.0006,7.4266,9214.66,70.81,71.2175,70.81,70.8771
TT rank 0400 [fine_tuned],TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,400,True,29.1225,9269277,1.0575,2.0041,35.3811,171.7329,1.8153,0.0006,7.0158,9648.37,51.78,55.3534,51.78,50.8866
CP rank 0002 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,2,False,0.0,24786,395.4892,7.2496,0.1156,82.9419,1.5402,0.0011,2.4969,21129.31,1.0,0.01,1.0,0.0198
CP rank 0002 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,2,True,18.1875,24786,395.4892,7.2496,0.1158,83.0454,1.5023,0.0011,2.4804,21816.45,3.1,0.2891,3.1,0.5043
CP rank 0005 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,5,False,0.0,47895,204.6685,8.1021,0.2038,83.0298,1.5611,0.0017,2.5646,20766.75,1.0,0.01,1.0,0.0198
CP rank 0005 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,5,True,18.1961,47895,204.6685,8.1021,0.2039,83.2212,1.5346,0.0017,2.4834,22265.15,3.32,1.0831,3.32,0.8949
CP rank 0008 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,8,False,0.0,71004,138.057,8.7573,0.2919,83.1172,1.5863,0.0024,2.7157,20047.17,1.0,0.01,1.0,0.0198
CP rank 0008 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,8,True,18.0517,71004,138.057,8.7573,0.2921,83.396,1.5122,0.0024,2.7265,22912.15,4.6,1.4273,4.6,1.578
CP rank 0011 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,11,False,0.0,94113,104.1577,8.9893,0.3801,83.2051,1.5538,0.0031,2.5123,19020.53,1.0,0.01,1.0,0.0198
CP rank 0011 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,11,True,18.2902,94113,104.1577,8.9893,0.3803,83.5718,1.5299,0.0031,2.4518,23483.58,5.79,2.5252,5.79,2.9328
CP rank 0014 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,14,False,0.0,117222,83.6242,10.1615,0.4682,83.292,1.56,0.0037,2.4428,17965.58,1.0,0.012,1.0,0.0236
CP rank 0014 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,14,True,18.4168,117222,83.6242,10.1615,0.4684,83.7456,1.4858,0.0037,2.4763,22717.06,5.41,2.4214,5.41,2.2596
CP rank 0017 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,17,False,0.0,140331,69.8534,10.1028,0.5564,83.3804,1.5927,0.0044,2.4705,17054.96,1.0,0.01,1.0,0.0198
CP rank 0017 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,17,True,18.263,140331,69.8534,10.1028,0.5566,83.9224,1.4934,0.0044,2.4834,22937.7,5.1,2.1193,5.1,1.9661
CP rank 0020 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,20,False,0.0,163440,59.9767,10.5107,0.6445,83.4673,1.5692,0.0051,2.4748,17068.95,1.0,0.01,1.0,0.0198
CP rank 0020 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,20,True,18.299,163440,59.9767,10.5107,0.6447,84.0962,1.5001,0.0051,2.7953,22880.49,4.68,1.3122,4.68,1.7163
CP rank 0025 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,25,False,0.0,201809,48.5736,11.7221,0.7909,83.6133,1.5587,0.006,2.4579,16904.25,1.0,0.01,1.0,0.0198
CP rank 0025 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,25,True,18.5576,201809,48.5736,11.7221,0.7911,84.3882,1.5199,0.006,2.4457,22020.04,5.63,3.548,5.63,3.0198
CP rank 0028 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,28,False,0.0,224699,43.6255,11.256,0.8782,83.6997,1.5285,0.0065,2.4612,16626.17,1.0,0.01,1.0,0.0198
