experiment_name,method,target_layers,rank,fine_tuning_enabled,fine_tuning_time_s,total_parameters,compression_ratio,compression_time_s,model_memory_mb,peak_inference_memory_mb,test_eval_time_s,macs_g,latency_ms,throughput_fps,accuracy,precision,recall,f1_score
Baseline,None,None,None,False,0.0,9756426,1.0,0.0,37.2389,128.3779,1.6039,0.1539,2.5355,14253.03,92.14,92.2106,92.14,92.1492
Tucker rank 0206,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,206,False,0.0,3649003,2.6737,9.3259,13.9409,112.873,1.545,0.1048,2.6414,14152.35,91.48,91.6269,91.48,91.5106
Tucker rank 0212,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,212,False,0.0,3808711,2.5616,9.646,14.5502,113.4839,1.5032,0.1081,2.5909,14029.27,91.6,91.7424,91.6,91.6319
Tucker rank 0218,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,218,False,0.0,3971659,2.4565,9.6583,15.1717,114.1045,1.5571,0.1115,2.598,13786.53,91.63,91.7674,91.63,91.6557
Tucker rank 0224,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,224,False,0.0,4137847,2.3579,9.8681,15.8057,114.7373,1.5832,0.115,2.6903,13909.9,91.68,91.8209,91.68,91.706
Tucker rank 0229,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,229,False,0.0,4278812,2.2802,9.878,16.3434,115.6416,1.7245,0.1179,2.9404,13122.45,91.73,91.87,91.73,91.7579
Tucker rank 0235,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,235,False,0.0,4450940,2.192,10.8317,17.0001,115.9341,1.5798,0.1215,2.611,13098.75,91.7,91.8391,91.7,91.7254
Tucker rank 0241,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,241,False,0.0,4626308,2.1089,10.797,17.669,117.4463,1.6495,0.1251,2.8311,12937.59,91.77,91.8975,91.77,91.7918
Tucker rank 0247,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,247,False,0.0,4804916,2.0305,10.7604,18.3504,117.5986,1.6079,0.1288,2.6043,12986.19,91.87,91.9889,91.87,91.8906
Tucker rank 0253,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,253,False,0.0,4986764,1.9565,11.1574,19.0441,118.4487,1.5866,0.1326,2.881,12851.69,91.89,91.9991,91.89,91.9094
Tucker rank 0259,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,259,False,0.0,5144426,1.8965,11.2207,19.6455,118.6948,1.6083,0.1351,2.6655,12884.66,91.84,91.9509,91.84,91.861
Tucker rank 0265,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,265,False,0.0,5276930,1.8489,11.4372,20.151,119.1719,1.5428,0.1362,2.7719,12787.88,91.8,91.91,91.8,91.8199
Tucker rank 0271,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,271,False,0.0,5411378,1.8029,11.41,20.6638,119.5957,1.5988,0.1373,2.8181,12809.72,91.89,91.9951,91.89,91.9093
Tucker rank 0276,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,276,False,0.0,5524903,1.7659,11.2685,21.0969,120.8726,1.743,0.1382,2.7229,12814.2,91.92,92.0192,91.92,91.937
Tucker rank 0282,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,282,False,0.0,5662915,1.7229,11.6843,21.6234,121.1162,1.5487,0.1394,2.7582,12542.42,91.89,91.9873,91.89,91.9071
Tucker rank 0288,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,288,False,0.0,5802871,1.6813,11.8852,22.1573,121.3623,1.6352,0.1406,2.8752,12755.56,91.92,92.0232,91.92,91.938
Tucker rank 0294,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,294,False,0.0,5944771,1.6412,11.8185,22.6986,121.6309,1.5587,0.1417,2.964,12348.78,91.97,92.0736,91.97,91.9894
Tucker rank 0300,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,300,False,0.0,6088615,1.6024,11.6789,23.2473,122.1802,1.5772,0.1429,3.0589,12354.46,91.94,92.0367,91.94,91.9572
Tucker rank 0306,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,306,False,0.0,6234403,1.5649,11.718,23.8034,122.7354,1.6413,0.1442,2.948,12231.39,92.0,92.0903,92.0,92.0145
Tucker rank 0312,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,312,False,0.0,6382135,1.5287,12.1254,24.367,124.2148,1.528,0.1454,2.8457,12371.67,91.97,92.0681,91.97,91.9877
Tucker rank 0318,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,318,False,0.0,6531811,1.4937,12.1746,24.938,124.6035,1.5369,0.1466,2.9108,12020.82,91.95,92.0389,91.95,91.9647
Tucker rank 0324,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,324,False,0.0,6683431,1.4598,12.0833,25.5163,124.9971,1.5935,0.1479,2.8703,11753.5,92.0,92.092,92.0,92.0163
Tucker rank 0329,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,329,False,0.0,6811266,1.4324,12.2142,26.004,125.3281,1.6345,0.149,3.0246,11742.32,92.02,92.1131,92.02,92.0357
Tucker rank 0335,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,335,False,0.0,6966450,1.4005,12.4216,26.596,125.7305,1.5654,0.1503,3.0238,11520.19,92.05,92.1464,92.05,92.0665
Tucker rank 0341,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,341,False,0.0,7123578,1.3696,12.5171,27.1954,126.1387,1.565,0.1516,3.0004,11457.05,92.01,92.1061,92.01,92.0249
Tucker rank 0347,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,347,False,0.0,7282650,1.3397,12.5177,27.8022,126.7349,1.6505,0.1529,2.9938,11500.04,92.12,92.2088,92.12,92.1334
Tucker rank 0353,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,353,False,0.0,7443666,1.3107,12.7483,28.4164,127.3486,1.5236,0.1542,3.1638,11055.99,92.12,92.2024,92.12,92.132
Tucker rank 0359,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,359,False,0.0,7606626,1.2826,12.7324,29.038,128.8896,1.641,0.1556,3.1009,11138.1,92.15,92.2359,92.15,92.1631
Tucker rank 0365,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,365,False,0.0,7771530,1.2554,13.1226,29.6671,129.3174,1.5527,0.1569,3.119,11064.79,92.04,92.1287,92.04,92.0547
Tucker rank 0371,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,371,False,0.0,7938378,1.229,13.1339,30.3036,129.749,1.6058,0.1583,3.36,10994.27,92.13,92.2147,92.13,92.1436
Tucker rank 0376,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,376,False,0.0,8078903,1.2076,13.438,30.8396,130.9053,1.5393,0.1595,3.2707,11233.88,92.16,92.2407,92.16,92.173
Tucker rank 0382,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,382,False,0.0,8249315,1.1827,13.5871,31.4897,131.0342,1.5697,0.1609,3.0634,10807.02,92.14,92.2194,92.14,92.152
Tucker rank 0388,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,388,False,0.0,8421671,1.1585,13.8892,32.1472,131.0801,1.5113,0.1623,3.1004,10496.01,92.1,92.1894,92.1,92.1135
Tucker rank 0394,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,394,False,0.0,8595971,1.135,13.9725,32.8121,131.7451,1.6448,0.1638,3.1852,10610.53,92.21,92.294,92.21,92.2226
Tucker rank 0400,Tucker,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,400,False,0.0,8772215,1.1122,14.048,33.4844,132.416,1.5528,0.1652,3.3377,10659.6,92.21,92.2927,92.21,92.2217
TT rank 0006,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,6,False,0.0,122474,79.6612,1.8335,0.4883,91.4468,1.6801,0.0006,5.6094,11567.1,10.0,1.0,10.0,1.8182
TT rank 0012,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,12,False,0.0,315074,30.9655,1.8118,1.223,92.1807,1.6362,0.0006,5.759,11170.7,10.0,1.0,10.0,1.8182
TT rank 0018,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,18,False,0.0,464996,20.9817,1.8676,1.7949,92.7524,1.672,0.0006,5.9477,11143.05,10.04,11.0004,10.04,1.8985
TT rank 0024,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,24,False,0.0,614918,15.8662,1.8648,2.3668,93.3247,1.6311,0.0006,5.9151,11013.0,12.72,28.0037,12.72,5.8536
TT rank 0029,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,29,False,0.0,739671,13.1902,1.8912,2.8427,93.8008,1.6637,0.0006,6.0007,10984.14,21.1,27.7132,21.1,14.7899
TT rank 0035,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,35,False,0.0,889047,10.974,1.9024,3.4125,94.3706,1.6962,0.0006,5.8103,11107.81,25.66,66.4432,25.66,18.78
TT rank 0041,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,41,False,0.0,1038423,9.3954,1.9373,3.9823,94.9404,1.6593,0.0006,5.9039,10871.22,38.24,77.5058,38.24,35.4138
TT rank 0047,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,47,False,0.0,1187799,8.2139,1.8423,4.5522,95.5103,1.5935,0.0006,5.7769,10990.14,49.02,78.7467,49.02,48.6773
TT rank 0053,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,53,False,0.0,1337175,7.2963,1.8414,5.122,96.0801,1.732,0.0006,6.0279,11029.75,61.23,79.9076,61.23,62.5287
TT rank 0059,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,59,False,0.0,1486551,6.5631,1.8949,5.6918,96.6499,1.6299,0.0006,5.807,11044.5,72.29,83.1528,72.29,73.5685
TT rank 0065,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,65,False,0.0,1635927,5.9639,1.8175,6.2616,97.2197,1.6702,0.0006,5.9767,11120.18,78.96,85.3308,78.96,79.9563
TT rank 0071,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,71,False,0.0,1785303,5.4649,1.853,6.8315,97.7896,1.7576,0.0006,5.986,11268.38,82.13,86.1862,82.13,82.7477
TT rank 0076,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,76,False,0.0,1909783,5.1087,1.8561,7.3063,98.2642,1.6375,0.0006,5.8871,11028.32,84.66,87.2202,84.66,85.0239
TT rank 0082,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,82,False,0.0,2059159,4.7381,1.9519,7.8761,98.834,1.565,0.0006,6.0904,10904.28,85.57,87.6041,85.57,85.8285
TT rank 0088,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,88,False,0.0,2208535,4.4176,1.8192,8.446,99.4038,1.575,0.0006,5.8802,10985.68,86.92,88.151,86.92,87.0839
TT rank 0094,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,94,False,0.0,2357911,4.1377,1.8885,9.0158,99.9736,1.6316,0.0006,6.1785,10939.13,87.57,88.6757,87.57,87.7307
TT rank 0100,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,100,False,0.0,2507287,3.8912,1.887,9.5856,100.5435,1.5947,0.0006,6.0682,10805.66,88.28,89.1032,88.28,88.4134
TT rank 0106,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,106,False,0.0,2656663,3.6724,1.8491,10.1554,101.1133,1.6148,0.0006,6.1369,10696.14,88.7,89.3573,88.7,88.7993
TT rank 0112,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,112,False,0.0,2806039,3.4769,1.8299,10.7253,101.6831,1.6887,0.0006,5.9673,10740.06,89.62,90.0695,89.62,89.6916
TT rank 0118,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,118,False,0.0,2955415,3.3012,1.8215,11.2951,102.2529,1.661,0.0006,6.0186,10745.47,89.84,90.1954,89.84,89.8874
TT rank 0124,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,124,False,0.0,3104791,3.1424,1.9462,11.8649,102.8228,1.6394,0.0006,6.1543,10704.44,90.01,90.4112,90.01,90.0791
TT rank 0129,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,129,False,0.0,3228567,3.0219,1.8331,12.3371,103.2949,1.5997,0.0006,6.311,10614.12,89.89,90.3356,89.89,89.9752
TT rank 0135,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,135,False,0.0,3373719,2.8919,1.9063,12.8908,104.7314,1.7232,0.0006,6.2234,10852.08,90.31,90.6733,90.31,90.3888
TT rank 0141,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,141,False,0.0,3518871,2.7726,1.8482,13.4445,104.8633,1.651,0.0006,6.0988,10391.42,90.59,90.8684,90.59,90.6473
TT rank 0147,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,147,False,0.0,3664023,2.6628,1.9251,13.9982,104.9951,1.6186,0.0006,6.4317,10506.98,90.76,91.0352,90.76,90.8132
TT rank 0153,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,153,False,0.0,3809175,2.5613,1.8709,14.5519,105.5098,1.6633,0.0006,6.3179,10511.89,90.89,91.1143,90.89,90.9335
TT rank 0159,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,159,False,0.0,3954327,2.4673,1.8813,15.1056,106.7588,1.6418,0.0006,6.1132,10550.96,91.07,91.2749,91.07,91.109
TT rank 0165,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,165,False,0.0,4099479,2.3799,1.879,15.6593,106.8906,1.6341,0.0006,6.1343,10488.89,91.08,91.2933,91.08,91.1169
TT rank 0171,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,171,False,0.0,4244631,2.2985,1.9016,16.2131,107.1709,1.7253,0.0006,6.3794,10676.89,91.12,91.3123,91.12,91.1554
TT rank 0176,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,176,False,0.0,4365591,2.2348,1.8645,16.6745,107.6323,1.607,0.0006,6.0692,10590.36,91.17,91.3654,91.17,91.2052
TT rank 0182,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,182,False,0.0,4510743,2.1629,1.8606,17.2282,108.9634,1.5811,0.0006,6.1446,10436.94,91.37,91.5301,91.37,91.3977
TT rank 0188,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,188,False,0.0,4655895,2.0955,1.9144,17.7819,109.2007,1.6164,0.0006,6.2207,10380.2,91.29,91.4781,91.29,91.3285
TT rank 0194,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,194,False,0.0,4801047,2.0321,1.9817,18.3356,109.438,1.5994,0.0006,6.4831,10375.0,91.33,91.5236,91.33,91.3727
TT rank 0200,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,200,False,0.0,4946199,1.9725,1.9272,18.8893,109.8472,1.605,0.0006,6.2235,10259.26,91.45,91.6363,91.45,91.4926
TT rank 0206,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,206,False,0.0,5091351,1.9163,1.9265,19.443,110.4009,1.5855,0.0006,6.4059,10264.34,91.45,91.6007,91.45,91.4828
TT rank 0212,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,212,False,0.0,5236503,1.8632,1.9214,19.9967,111.6499,1.6356,0.0006,6.6922,10406.61,91.52,91.6698,91.52,91.552
TT rank 0218,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,218,False,0.0,5381655,1.8129,1.888,20.5505,111.8872,1.6559,0.0006,6.3568,10153.99,91.66,91.7934,91.66,91.6867
TT rank 0224,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,224,False,0.0,5526807,1.7653,1.8728,21.1042,112.1245,1.7194,0.0006,6.6677,9919.55,91.68,91.8046,91.68,91.7049
TT rank 0229,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,229,False,0.0,5647767,1.7275,1.9077,21.5656,112.5234,1.6415,0.0006,6.7533,10170.44,91.68,91.799,91.68,91.701
TT rank 0235,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,235,False,0.0,5792919,1.6842,1.8987,22.1193,113.0771,1.6988,0.0006,6.461,9918.59,91.76,91.8689,91.76,91.7804
TT rank 0241,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,241,False,0.0,5938071,1.643,1.8708,22.673,114.4741,1.6572,0.0006,6.5918,10175.8,91.8,91.9128,91.8,91.8202
TT rank 0247,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,247,False,0.0,6083223,1.6038,1.8934,23.2267,114.7905,1.6068,0.0006,6.6965,9994.59,91.89,91.9855,91.89,91.9046
TT rank 0253,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,253,False,0.0,6228375,1.5664,1.9162,23.7804,115.1069,1.6095,0.0006,6.528,9914.67,91.87,91.9679,91.87,91.8875
TT rank 0259,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,259,False,0.0,6361623,1.5336,1.9384,24.2887,115.4175,1.6063,0.0006,6.8493,10012.24,91.84,91.9423,91.84,91.8598
TT rank 0265,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,265,False,0.0,6482967,1.5049,1.9202,24.7516,115.7222,1.7374,0.0006,6.5748,10041.01,91.88,91.9801,91.88,91.8982
TT rank 0271,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,271,False,0.0,6604311,1.4773,1.8958,25.2145,117.145,1.6038,0.0006,6.5673,10016.23,91.92,92.0113,91.92,91.9359
TT rank 0276,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,276,False,0.0,6705431,1.455,1.9166,25.6003,117.355,1.6219,0.0006,6.8438,9979.66,91.96,92.0529,91.96,91.9774
TT rank 0282,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,282,False,0.0,6826775,1.4291,1.8981,26.0632,117.6069,1.5952,0.0006,6.6596,10032.4,91.93,92.0179,91.93,91.9459
TT rank 0288,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,288,False,0.0,6948119,1.4042,1.8713,26.526,118.7651,1.6721,0.0006,6.9463,9925.55,91.87,91.9566,91.87,91.8859
TT rank 0294,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,294,False,0.0,7069463,1.3801,1.9079,26.9889,118.8589,1.7083,0.0006,6.8953,10270.74,91.96,92.0524,91.96,91.9782
TT rank 0300,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,300,False,0.0,7190807,1.3568,1.8914,27.4518,118.9995,1.7028,0.0006,6.9585,9818.02,91.94,92.0248,91.94,91.9536
TT rank 0306,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,306,False,0.0,7312151,1.3343,1.8942,27.9147,119.3042,1.6419,0.0006,7.0253,9867.31,91.94,92.0264,91.94,91.9539
TT rank 0312,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,312,False,0.0,7433495,1.3125,2.014,28.3776,119.6089,1.6511,0.0006,6.7136,9845.61,91.97,92.0624,91.97,91.9856
TT rank 0318,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,318,False,0.0,7554839,1.2914,1.9688,28.8405,119.9136,1.6182,0.0006,6.8246,9704.7,91.98,92.0616,91.98,91.9935
TT rank 0324,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,324,False,0.0,7676183,1.271,1.957,29.3034,120.2612,1.5892,0.0006,6.7928,9637.51,91.99,92.0801,91.99,92.0054
TT rank 0329,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,329,False,0.0,7777303,1.2545,1.9741,29.6891,120.647,1.598,0.0006,6.8982,9495.06,92.02,92.1016,92.02,92.032
TT rank 0335,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,335,False,0.0,7898647,1.2352,1.9019,30.152,121.9438,1.6478,0.0006,7.2441,9729.34,92.06,92.1427,92.06,92.0738
TT rank 0341,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,341,False,0.0,8019991,1.2165,1.9702,30.6149,122.0903,1.643,0.0006,7.0076,9685.71,92.01,92.0911,92.01,92.021
TT rank 0347,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,347,False,0.0,8141335,1.1984,1.9308,31.0778,122.2368,1.6577,0.0006,6.9992,9729.73,92.09,92.1678,92.09,92.101
TT rank 0353,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,353,False,0.0,8262679,1.1808,1.9349,31.5407,122.4985,1.6784,0.0006,7.0165,9634.76,92.08,92.1587,92.08,92.0924
TT rank 0359,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,359,False,0.0,8384023,1.1637,1.9088,32.0036,122.9614,1.6404,0.0006,6.9472,9646.32,92.05,92.1253,92.05,92.0615
TT rank 0365,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,365,False,0.0,8505367,1.1471,1.9287,32.4665,124.1763,1.7471,0.0006,6.9851,9890.79,92.04,92.1191,92.04,92.0523
TT rank 0371,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,371,False,0.0,8626711,1.131,1.9764,32.9294,124.3228,1.6077,0.0006,7.1394,9540.55,92.04,92.1247,92.04,92.0538
TT rank 0376,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,376,False,0.0,8727831,1.1179,1.9913,33.3151,124.4448,1.7784,0.0006,6.9528,9719.98,92.1,92.1885,92.1,92.114
TT rank 0382,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,382,False,0.0,8849175,1.1025,1.9655,33.778,124.7358,1.6504,0.0006,7.0098,9566.95,92.08,92.1659,92.08,92.0932
TT rank 0388,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,388,False,0.0,8970519,1.0876,1.9372,34.2409,125.1987,1.7584,0.0006,6.9705,9675.7,92.09,92.1744,92.09,92.1021
TT rank 0394,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,394,False,0.0,9091863,1.0731,1.9193,34.7038,125.6616,1.6479,0.0006,7.3528,9606.36,92.14,92.2201,92.14,92.1514
TT rank 0400,TT,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,400,False,0.0,9213207,1.059,1.9349,35.1667,126.1245,1.6992,0.0006,7.1519,9668.99,92.14,92.2151,92.14,92.1496
CP rank 0029,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,29,False,0.0,219711,44.4057,11.5759,0.8592,75.5122,1.5449,0.0066,2.545,18058.99,10.35,8.005,10.35,2.4932
CP rank 0059,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,59,False,0.0,430251,22.6761,14.2525,1.6623,76.3174,1.6073,0.0111,2.6091,16660.45,35.2,73.2479,35.2,25.6446
CP rank 0088,CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,88,False,0.0,633773,15.3942,14.5011,2.4387,77.0957,1.515,0.0154,2.5737,16233.55,67.56,78.9962,67.56,67.818
