experiment_name,method,target_layers,rank,fine_tuning_enabled,fine_tuning_time_s,total_parameters,compression_ratio,compression_time_s,model_memory_mb,peak_inference_memory_mb,test_eval_time_s,macs_g,latency_ms,throughput_fps,accuracy,precision,recall,f1_score
Baseline,None,None,None,False,0.0,9756426,1.0,0.0,37.2389,128.3779,1.5659,0.1539,2.4337,14357.88,92.14,92.2106,92.14,92.1492
CP rank 0028 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,28,True,18.7013,212693,45.8709,12.1911,0.8326,84.4263,1.5162,0.0065,2.7923,22472.88,60.78,64.8611,60.78,59.558
CP rank 0034 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,34,False,0.0,254801,38.2904,13.1208,0.9931,83.77,1.5436,0.0074,2.454,16803.32,13.21,9.612,13.21,6.6151
CP rank 0034 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,34,True,18.9084,254801,38.2904,13.1208,0.9932,84.7456,1.5751,0.0074,2.7179,21271.68,70.37,71.5124,70.37,70.3016
CP rank 0040 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,40,False,0.0,296909,32.86,13.0535,1.1537,83.9297,1.5733,0.0082,2.4672,16810.6,14.92,15.5184,14.92,8.3435
CP rank 0040 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,40,True,18.6741,296909,32.86,13.0535,1.1539,85.0649,1.5467,0.0082,2.4588,22035.51,70.58,73.069,70.58,70.8279
CP rank 0049 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,49,False,0.0,360071,27.0958,14.1407,1.3946,84.1763,1.6144,0.0096,2.4751,15745.71,17.37,30.8407,17.37,6.9607
CP rank 0049 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,49,True,18.6426,360071,27.0958,14.1407,1.3948,85.5581,1.5506,0.0096,2.4208,21632.77,75.38,76.5105,75.38,75.4967
CP rank 0058 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,58,False,0.0,423233,23.0521,14.7109,1.6356,84.4155,1.5751,0.0109,2.5003,16193.75,32.64,76.3243,32.64,26.0249
CP rank 0058 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,58,True,19.3182,423233,23.0521,14.7109,1.6357,86.0366,1.5241,0.0109,2.6244,21324.94,77.89,80.4212,77.89,78.0176
CP rank 0070 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,70,False,0.0,507449,19.2264,15.7413,1.9568,84.7349,1.5591,0.0127,2.3563,16174.1,45.23,77.6342,45.23,43.7397
CP rank 0070 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,70,True,19.0207,507449,19.2264,15.7413,1.957,86.6753,1.5558,0.0127,2.497,20531.56,79.86,80.474,79.86,79.8946
CP rank 0084 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,84,False,0.0,605701,16.1077,16.1466,2.3316,85.1074,1.5803,0.0148,2.4372,15957.27,64.7,79.3277,64.7,64.6774
CP rank 0084 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,84,True,19.1063,605701,16.1077,16.1466,2.3318,87.4204,1.5494,0.0148,2.4815,20633.7,84.44,85.6075,84.44,84.5975
CP rank 0100 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,100,False,0.0,717989,13.5885,16.7515,2.76,85.54,1.5993,0.0171,2.4475,14990.94,73.69,81.262,73.69,73.9924
CP rank 0100 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,100,True,9.5573,717989,13.5885,16.7515,2.7602,88.2856,1.5632,0.0171,2.4677,20644.99,84.41,84.466,84.41,84.2788
CP rank 0120 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,120,False,0.0,858349,11.3665,17.9578,3.2954,86.0723,1.6084,0.0201,2.442,14761.19,79.12,83.3673,79.12,79.3362
CP rank 0120 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,120,True,11.6654,858349,11.3665,17.9578,3.2956,89.3501,1.537,0.0201,2.504,19847.73,81.62,84.4157,81.62,82.1691
CP rank 0143 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,143,False,0.0,1019763,9.5673,20.5428,3.9112,86.6914,1.5879,0.0235,2.7242,14683.62,83.0,85.6218,83.0,83.1504
CP rank 0143 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,143,True,19.43,1019763,9.5673,20.5428,3.9113,90.5884,1.5484,0.0235,2.4991,19045.16,88.74,88.8899,88.74,88.7688
CP rank 0171 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,171,False,0.0,1216267,8.0216,22.2053,4.6608,87.4434,1.6418,0.0276,3.0374,14494.45,86.26,87.7647,86.26,86.3975
CP rank 0171 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,171,True,9.6885,1216267,8.0216,22.2053,4.6609,92.0923,1.5541,0.0276,2.5916,18036.96,88.26,88.4883,88.26,88.3159
CP rank 0204 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,204,False,0.0,1447861,6.7385,23.455,5.5442,88.3213,1.6382,0.0325,2.4631,13610.41,87.45,88.9141,87.45,87.6307
CP rank 0204 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,204,True,17.8093,1447861,6.7385,23.455,5.5444,93.8481,1.5796,0.0325,2.4862,15617.0,90.1,90.0636,90.1,90.0407
CP rank 0243 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,243,False,0.0,1721563,5.6672,26.438,6.5883,94.1191,1.5716,0.0383,2.6475,12478.16,89.28,90.0071,89.28,89.3802
CP rank 0243 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,243,True,10.6556,1721563,5.6672,26.438,6.5885,100.6909,1.6793,0.0383,2.5493,14689.09,90.84,90.8135,90.84,90.8136
CP rank 0290 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,290,False,0.0,2051409,4.756,29.2348,7.8466,107.127,1.6318,0.0452,2.5392,11473.8,90.13,90.6775,90.13,90.2067
CP rank 0290 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,290,True,9.3834,2051409,4.756,29.2348,7.8467,114.9561,1.5997,0.0452,2.4678,12852.79,91.49,91.4636,91.49,91.4674
CP rank 0326 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,326,False,0.0,2304057,4.2345,33.0328,8.8104,117.0923,1.632,0.0506,2.5279,10103.4,90.6,90.9655,90.6,90.6458
CP rank 0326 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,326,True,9.6829,2304057,4.2345,33.0328,8.8105,125.8862,1.6866,0.0506,2.5451,11691.09,91.18,91.2446,91.18,91.1779
CP rank 0389 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,389,False,0.0,2742825,3.5571,38.3121,10.4841,130.2695,1.6199,0.059,2.7538,9246.35,90.84,91.1304,90.84,90.8824
CP rank 0389 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,389,True,10.6782,2742825,3.5571,38.3121,10.4843,140.7402,1.728,0.059,2.5513,10496.74,91.72,91.6911,91.72,91.6802
CP rank 0465 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,465,False,0.0,3261145,2.9917,45.6991,12.4614,132.2422,1.7198,0.0664,2.5186,8808.96,91.35,91.5717,91.35,91.3791
CP rank 0465 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,465,True,11.3386,3261145,2.9917,45.6991,12.4615,144.6855,1.6552,0.0664,2.4869,9043.57,92.17,92.1993,92.17,92.1745
CP rank 0576 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,576,False,0.0,3887093,2.51,57.6525,14.8492,134.8823,1.8746,0.0771,2.5176,6918.01,91.76,91.9174,91.76,91.78
CP rank 0576 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,576,True,12.8409,3887093,2.51,57.6525,14.8493,154.0908,1.8143,0.0771,2.5813,7270.87,92.43,92.4475,92.43,92.4272
CP rank 0732 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,732,False,0.0,4631525,2.1065,85.4707,17.6889,137.8413,1.8357,0.0919,2.4397,6731.91,91.8,91.9215,91.8,91.8176
CP rank 0732 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,732,True,14.0121,4631525,2.1065,85.4707,17.6891,156.001,1.8817,0.0919,2.5221,7133.95,92.54,92.5689,92.54,92.5482
CP rank 0931 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,931,False,0.0,5512903,1.7697,115.989,21.0511,142.354,1.9235,0.1065,2.4358,5927.3,91.94,92.0349,91.94,91.9541
CP rank 0931 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,931,True,16.2522,5512903,1.7697,115.989,21.0513,164.4326,1.9318,0.1065,2.5265,5837.02,92.48,92.4526,92.48,92.4546
CP rank 1176 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1176,False,0.0,6566809,1.4857,165.5419,25.0715,145.061,2.0943,0.1225,2.5415,5286.18,92.09,92.1768,92.09,92.1032
CP rank 1176 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1176,True,17.4001,6566809,1.4857,165.5419,25.0716,171.792,2.13,0.1225,2.5224,5210.0,92.63,92.6278,92.63,92.6146
CP rank 1500 [compressed],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1500,False,0.0,7818745,1.2478,249.3151,29.8472,150.6157,2.2862,0.1345,2.5483,4853.8,92.12,92.1934,92.12,92.1304
CP rank 1500 [fine_tuned],CP,features.0|features.4|features.8|features.11|features.15|features.18|features.22|features.25|classifier.0|classifier.3|classifier.6,1500,True,19.2151,7818745,1.2478,249.3151,29.8474,182.6494,2.3316,0.1345,2.5462,4719.06,92.63,92.6548,92.63,92.6215
